review_id,order_id,date,product,sku,region,rating,review_text
500820,100129,2026-04-07,Recycled PET Runner,RPR-003,North,5,"Great quality, super comfortable for daily wear."
500821,100102,2026-05-23,Hemp Espadrille,HMP-005,West,2,Order tracking showed no movement for over a week.
500822,101394,2026-07-31,Canvas Slip-On,CNV-006,West,2,Order tracking showed no movement for over a week.
500823,100923,2026-05-26,Bamboo Fiber Sneaker,BFS-002,West,5,"Absolutely love these, will buy another pair!"
500824,100551,2026-03-30,Recycled PET Runner,RPR-003,South,3,Stitching came a little loose after light use.
500825,101027,2026-04-05,Bamboo Fiber Sneaker,BFS-002,East,4,Sole started wearing out after a couple months.
500826,101378,2026-04-09,Bamboo Fiber Sneaker,BFS-002,West,4,"Great quality, super comfortable for daily wear."
500827,100021,2026-07-18,Hemp Espadrille,HMP-005,East,3,"Great quality, super comfortable for daily wear."
500828,100844,2026-05-15,Hemp Espadrille,HMP-005,East,5,"Great everyday shoe, gets compliments all the time."
500829,101155,2026-06-21,Cork Sandal,CRK-004,North,5,"Great everyday shoe, gets compliments all the time."
500830,100550,2026-04-03,Hemp Espadrille,HMP-005,East,4,"Comfortable right out of the box, no break-in needed."
500831,100543,2026-06-16,Hemp Espadrille,HMP-005,South,3,"Really slow delivery this time, not the usual experience."
500832,100650,2026-03-07,Canvas Slip-On,CNV-006,North,5,"Comfortable right out of the box, no break-in needed."
500833,100578,2026-02-11,Recycled PET Runner,RPR-003,West,4,Stitching came a little loose after light use.
500834,100532,2026-03-26,Recycled PET Runner,RPR-003,South,5,"Comfortable right out of the box, no break-in needed."
500835,100708,2026-03-19,Recycled PET Runner,RPR-003,West,5,"Loved the material, feels premium and sustainable."
500836,100925,2026-04-29,Merino Wool Loafer,MWL-001,East,4,"Absolutely love these, will buy another pair!"
500837,100213,2026-05-28,Cork Sandal,CRK-004,West,5,"Great everyday shoe, gets compliments all the time."
500838,101025,2026-06-18,Merino Wool Loafer,MWL-001,North,4,"Exactly as described, fast shipping too."
500839,101225,2026-07-30,Cork Sandal,CRK-004,East,3,"Great quality, super comfortable for daily wear."
500840,100185,2026-07-31,Recycled PET Runner,RPR-003,North,3,"Package was delayed multiple times, courier kept rescheduling."
500841,100006,2026-03-05,Recycled PET Runner,RPR-003,North,4,Perfect fit and very breathable material.
500842,100458,2026-03-11,Bamboo Fiber Sneaker,BFS-002,West,5,"Comfortable right out of the box, no break-in needed."
500843,101398,2026-02-15,Hemp Espadrille,HMP-005,South,4,"Comfortable right out of the box, no break-in needed."
500844,100862,2026-04-12,Bamboo Fiber Sneaker,BFS-002,South,4,"Comfortable right out of the box, no break-in needed."
500845,101092,2026-03-20,Cork Sandal,CRK-004,West,3,Sole started wearing out after a couple months.
500846,101370,2026-06-26,Bamboo Fiber Sneaker,BFS-002,South,3,"Delivery took almost 3 weeks, way longer than promised."
500847,100212,2026-07-31,Hemp Espadrille,HMP-005,North,3,Color faded slightly after a few washes.
500848,100166,2026-07-31,Recycled PET Runner,RPR-003,West,3,Stitching came a little loose after light use.
500849,101038,2026-04-17,Merino Wool Loafer,MWL-001,East,4,"Great everyday shoe, gets compliments all the time."
500850,100263,2026-02-26,Hemp Espadrille,HMP-005,East,3,Order tracking showed no movement for over a week.
500851,100694,2026-06-02,Cork Sandal,CRK-004,West,5,"Absolutely love these, will buy another pair!"
500852,100087,2026-04-20,Recycled PET Runner,RPR-003,South,3,"Very comfortable, perfect for long walks."
500853,101375,2026-06-13,Hemp Espadrille,HMP-005,East,3,"A bit pricey for what you get, but decent quality."
500854,100519,2026-07-31,Recycled PET Runner,RPR-003,West,4,"Exactly as described, fast shipping too."
500855,100582,2026-02-21,Canvas Slip-On,CNV-006,West,3,Stitching came a little loose after light use.
500856,100373,2026-07-23,Hemp Espadrille,HMP-005,South,4,Perfect fit and very breathable material.
500857,100176,2026-06-25,Bamboo Fiber Sneaker,BFS-002,West,4,Perfect fit and very breathable material.
500858,100960,2026-06-01,Recycled PET Runner,RPR-003,North,5,"Comfortable right out of the box, no break-in needed."
500859,100001,2026-02-11,Canvas Slip-On,CNV-006,North,5,Perfect fit and very breathable material.
500860,101097,2026-04-27,Bamboo Fiber Sneaker,BFS-002,East,4,Perfect fit and very breathable material.
500861,100308,2026-06-12,Cork Sandal,CRK-004,East,4,"Exactly as described, fast shipping too."
500862,100048,2026-06-07,Merino Wool Loafer,MWL-001,North,2,Order tracking showed no movement for over a week.
500863,100567,2026-03-05,Canvas Slip-On,CNV-006,East,2,"Delivery took almost 3 weeks, way longer than promised."
500864,101333,2026-07-26,Hemp Espadrille,HMP-005,South,5,"Exactly as described, fast shipping too."
500865,100602,2026-07-31,Merino Wool Loafer,MWL-001,West,2,"Sizing is off compared to my last order, needed an exchange."
500866,101131,2026-03-01,Canvas Slip-On,CNV-006,South,4,"Loved the material, feels premium and sustainable."
500867,100503,2026-07-02,Merino Wool Loafer,MWL-001,West,5,"Great quality, super comfortable for daily wear."
500868,101219,2026-07-22,Merino Wool Loafer,MWL-001,West,3,"Really slow delivery this time, not the usual experience."
500869,100361,2026-02-18,Merino Wool Loafer,MWL-001,West,4,"Very comfortable, perfect for long walks."
500870,101233,2026-06-14,Hemp Espadrille,HMP-005,North,3,"Really slow delivery this time, not the usual experience."
500871,100639,2026-03-11,Merino Wool Loafer,MWL-001,South,5,"Absolutely love these, will buy another pair!"
500872,100580,2026-04-20,Recycled PET Runner,RPR-003,West,5,"Exactly as described, fast shipping too."
500873,100046,2026-04-17,Hemp Espadrille,HMP-005,East,5,Perfect fit and very breathable material.
500874,100243,2026-05-01,Bamboo Fiber Sneaker,BFS-002,South,5,Perfect fit and very breathable material.
500875,100038,2026-02-20,Hemp Espadrille,HMP-005,North,5,"Exactly as described, fast shipping too."
500876,100736,2026-06-24,Hemp Espadrille,HMP-005,North,5,"Great everyday shoe, gets compliments all the time."
500877,101058,2026-05-12,Cork Sandal,CRK-004,South,3,"Delivery took almost 3 weeks, way longer than promised."
500878,100968,2026-07-15,Cork Sandal,CRK-004,West,4,Perfect fit and very breathable material.
500879,100684,2026-07-03,Hemp Espadrille,HMP-005,West,4,"Great quality, super comfortable for daily wear."
500880,100959,2026-07-08,Canvas Slip-On,CNV-006,North,4,"Great quality, super comfortable for daily wear."
500881,100222,2026-07-31,Hemp Espadrille,HMP-005,West,3,"Loved the material, feels premium and sustainable."
500882,101347,2026-05-28,Bamboo Fiber Sneaker,BFS-002,North,5,"Comfortable right out of the box, no break-in needed."
500883,100285,2026-03-11,Bamboo Fiber Sneaker,BFS-002,North,4,Stitching came a little loose after light use.
500884,100555,2026-06-02,Canvas Slip-On,CNV-006,East,5,"Worth every rupee, best purchase this year."
500885,101193,2026-02-11,Cork Sandal,CRK-004,South,5,"Worth every rupee, best purchase this year."
500886,100077,2026-03-07,Hemp Espadrille,HMP-005,East,5,"Absolutely love these, will buy another pair!"
500887,100262,2026-04-10,Merino Wool Loafer,MWL-001,East,5,"Exactly as described, fast shipping too."
500888,101389,2026-04-12,Bamboo Fiber Sneaker,BFS-002,West,3,"Delivery took almost 3 weeks, way longer than promised."
500889,100966,2026-03-15,Hemp Espadrille,HMP-005,West,4,"A bit pricey for what you get, but decent quality."
500890,101053,2026-06-01,Canvas Slip-On,CNV-006,North,4,Stitching came a little loose after light use.
500891,100854,2026-02-17,Cork Sandal,CRK-004,North,5,"Great quality, super comfortable for daily wear."
500892,100825,2026-04-18,Canvas Slip-On,CNV-006,South,4,"Great quality, super comfortable for daily wear."
500893,100205,2026-07-22,Bamboo Fiber Sneaker,BFS-002,South,3,Shipment got stuck in transit for days before arriving.
500894,100234,2026-06-02,Bamboo Fiber Sneaker,BFS-002,North,3,"Very comfortable, perfect for long walks."
500895,100905,2026-03-16,Recycled PET Runner,RPR-003,South,4,Perfect fit and very breathable material.
500896,101122,2026-04-04,Merino Wool Loafer,MWL-001,North,4,"Great quality, super comfortable for daily wear."
500897,100732,2026-04-04,Cork Sandal,CRK-004,South,5,"Absolutely love these, will buy another pair!"
500898,100620,2026-06-14,Bamboo Fiber Sneaker,BFS-002,East,4,"Worth every rupee, best purchase this year."
500899,101083,2026-07-01,Hemp Espadrille,HMP-005,South,4,"Comfortable right out of the box, no break-in needed."
500900,100482,2026-07-23,Cork Sandal,CRK-004,South,4,Sole started wearing out after a couple months.
